"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0600000;"LUBELSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2006";;"zł";"";
0600000;"LUBELSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2007";;"zł";"";
0600000;"LUBELSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2008";;"zł";"";
0600000;"LUBELSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2009";;"zł";"";
0600000;"LUBELSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2010";;"zł";"";
0600000;"LUBELSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2011";;"zł";"";
0600000;"LUBELSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2012";;"zł";"";
0600000;"LUBELSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2013";5.60;"zł";"";
0600000;"LUBELSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2014";5.39;"zł";"";
0600000;"LUBELSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2015";4.69;"zł";"";
0600000;"LUBELSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2016";4.21;"zł";"";
0600000;"LUBELSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2017";4.23;"zł";"";
0600000;"LUBELSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2018";5.06;"zł";"";
0600000;"LUBELSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2019";5.13;"zł";"";
0600000;"LUBELSKIE";"lipiec";"bilet do kina";"cena";"2006";12.92;"zł";"";
0600000;"LUBELSKIE";"lipiec";"bilet do kina";"cena";"2007";13.00;"zł";"";
0600000;"LUBELSKIE";"lipiec";"bilet do kina";"cena";"2008";13.17;"zł";"";
0600000;"LUBELSKIE";"lipiec";"bilet do kina";"cena";"2009";13.55;"zł";"";
0600000;"LUBELSKIE";"lipiec";"bilet do kina";"cena";"2010";13.82;"zł";"";
0600000;"LUBELSKIE";"lipiec";"bilet do kina";"cena";"2011";14.08;"zł";"";
0600000;"LUBELSKIE";"lipiec";"bilet do kina";"cena";"2012";14.73;"zł";"";
0600000;"LUBELSKIE";"lipiec";"bilet do kina";"cena";"2013";15.18;"zł";"";
0600000;"LUBELSKIE";"lipiec";"bilet do kina";"cena";"2014";16.70;"zł";"";
0600000;"LUBELSKIE";"lipiec";"bilet do kina";"cena";"2015";17.11;"zł";"";
0600000;"LUBELSKIE";"lipiec";"bilet do kina";"cena";"2016";17.00;"zł";"";
0600000;"LUBELSKIE";"lipiec";"bilet do kina";"cena";"2017";17.17;"zł";"";
0600000;"LUBELSKIE";"lipiec";"bilet do kina";"cena";"2018";17.04;"zł";"";
0600000;"LUBELSKIE";"lipiec";"bilet do kina";"cena";"2019";18.00;"zł";"";
0600000;"LUBELSKIE";"lipiec";"mydło toaletowe - za 100g";"cena";"2006";1.80;"zł";"";
0600000;"LUBELSKIE";"lipiec";"mydło toaletowe - za 100g";"cena";"2007";1.75;"zł";"";
0600000;"LUBELSKIE";"lipiec";"mydło toaletowe - za 100g";"cena";"2008";1.71;"zł";"";
0600000;"LUBELSKIE";"lipiec";"mydło toaletowe - za 100g";"cena";"2009";1.91;"zł";"";
0600000;"LUBELSKIE";"lipiec";"mydło toaletowe - za 100g";"cena";"2010";2.01;"zł";"";
0600000;"LUBELSKIE";"lipiec";"mydło toaletowe - za 100g";"cena";"2011";2.18;"zł";"";
0600000;"LUBELSKIE";"lipiec";"mydło toaletowe - za 100g";"cena";"2012";2.20;"zł";"";
0600000;"LUBELSKIE";"lipiec";"mydło toaletowe - za 100g";"cena";"2013";2.20;"zł";"";
0600000;"LUBELSKIE";"lipiec";"mydło toaletowe - za 100g";"cena";"2014";2.06;"zł";"";
0600000;"LUBELSKIE";"lipiec";"mydło toaletowe - za 100g";"cena";"2015";2.10;"zł";"";
0600000;"LUBELSKIE";"lipiec";"mydło toaletowe - za 100g";"cena";"2016";2.04;"zł";"";
0600000;"LUBELSKIE";"lipiec";"mydło toaletowe - za 100g";"cena";"2017";2.12;"zł";"";
0600000;"LUBELSKIE";"lipiec";"mydło toaletowe - za 100g";"cena";"2018";;"zł";"";
0600000;"LUBELSKIE";"lipiec";"mydło toaletowe - za 100g";"cena";"2019";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"karp świeży - za 1kg";"cena";"2006";0.00;"zł";"";
0600000;"LUBELSKIE";"sierpień";"karp świeży - za 1kg";"cena";"2007";0.00;"zł";"";
0600000;"LUBELSKIE";"sierpień";"karp świeży - za 1kg";"cena";"2008";0.00;"zł";"";
0600000;"LUBELSKIE";"sierpień";"karp świeży - za 1kg";"cena";"2009";0.00;"zł";"";
0600000;"LUBELSKIE";"sierpień";"karp świeży - za 1kg";"cena";"2010";0.00;"zł";"";
0600000;"LUBELSKIE";"sierpień";"karp świeży - za 1kg";"cena";"2011";0.00;"zł";"";
0600000;"LUBELSKIE";"sierpień";"karp świeży - za 1kg";"cena";"2012";0.00;"zł";"";
0600000;"LUBELSKIE";"sierpień";"karp świeży - za 1kg";"cena";"2013";0.00;"zł";"";
0600000;"LUBELSKIE";"sierpień";"karp świeży - za 1kg";"cena";"2014";0.00;"zł";"";
0600000;"LUBELSKIE";"sierpień";"karp świeży - za 1kg";"cena";"2015";0.00;"zł";"";
0600000;"LUBELSKIE";"sierpień";"karp świeży - za 1kg";"cena";"2016";0.00;"zł";"";
0600000;"LUBELSKIE";"sierpień";"karp świeży - za 1kg";"cena";"2017";0.00;"zł";"";
0600000;"LUBELSKIE";"sierpień";"karp świeży - za 1kg";"cena";"2018";0.00;"zł";"";
0600000;"LUBELSKIE";"sierpień";"karp świeży - za 1kg";"cena";"2019";0.00;"zł";"x";
0600000;"LUBELSKIE";"sierpień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2006";1.63;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2007";1.78;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2008";2.18;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2009";2.18;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2010";2.17;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2011";2.45;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2012";2.54;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2013";2.52;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2014";2.54;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2015";2.38;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2016";2.29;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2017";2.47;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2018";2.58;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2019";2.58;"zł";"";
0600000;"LUBELSKIE";"sierpień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2006";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2007";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2008";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2009";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2010";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2011";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2012";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2013";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2014";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2015";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2016";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2017";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2018";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0.67;"zł";"";
0600000;"LUBELSKIE";"sierpień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2006";3.05;"zł";"";
0600000;"LUBELSKIE";"sierpień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2007";3.33;"zł";"";
0600000;"LUBELSKIE";"sierpień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2008";3.80;"zł";"";
0600000;"LUBELSKIE";"sierpień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2009";3.35;"zł";"";
0600000;"LUBELSKIE";"sierpień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2010";4.28;"zł";"";
0600000;"LUBELSKIE";"sierpień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2011";4.50;"zł";"";
0600000;"LUBELSKIE";"sierpień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2012";4.28;"zł";"";
0600000;"LUBELSKIE";"sierpień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2013";4.53;"zł";"";
0600000;"LUBELSKIE";"sierpień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2014";4.53;"zł";"";
0600000;"LUBELSKIE";"sierpień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2015";4.01;"zł";"";
0600000;"LUBELSKIE";"sierpień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2016";3.83;"zł";"";
0600000;"LUBELSKIE";"sierpień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2017";6.13;"zł";"";
0600000;"LUBELSKIE";"sierpień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2018";6.52;"zł";"";
0600000;"LUBELSKIE";"sierpień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2019";5.85;"zł";"";
0600000;"LUBELSKIE";"sierpień";"marchew - za 1 kg";"cena";"2006";2.17;"zł";"";
0600000;"LUBELSKIE";"sierpień";"marchew - za 1 kg";"cena";"2007";1.61;"zł";"";
0600000;"LUBELSKIE";"sierpień";"marchew - za 1 kg";"cena";"2008";1.78;"zł";"";
0600000;"LUBELSKIE";"sierpień";"marchew - za 1 kg";"cena";"2009";1.76;"zł";"";
0600000;"LUBELSKIE";"sierpień";"marchew - za 1 kg";"cena";"2010";1.67;"zł";"";
0600000;"LUBELSKIE";"sierpień";"marchew - za 1 kg";"cena";"2011";1.69;"zł";"";
0600000;"LUBELSKIE";"sierpień";"marchew - za 1 kg";"cena";"2012";2.23;"zł";"";
0600000;"LUBELSKIE";"sierpień";"marchew - za 1 kg";"cena";"2013";2.34;"zł";"";
0600000;"LUBELSKIE";"sierpień";"marchew - za 1 kg";"cena";"2014";1.53;"zł";"";
0600000;"LUBELSKIE";"sierpień";"marchew - za 1 kg";"cena";"2015";2.44;"zł";"";
0600000;"LUBELSKIE";"sierpień";"marchew - za 1 kg";"cena";"2016";2.13;"zł";"";
0600000;"LUBELSKIE";"sierpień";"marchew - za 1 kg";"cena";"2017";2.19;"zł";"";
0600000;"LUBELSKIE";"sierpień";"marchew - za 1 kg";"cena";"2018";2.91;"zł";"";
0600000;"LUBELSKIE";"sierpień";"marchew - za 1 kg";"cena";"2019";3.05;"zł";"";
0600000;"LUBELSKIE";"sierpień";"herbata czarna. liściasta - za 100g";"cena";"2006";1.93;"zł";"";
0600000;"LUBELSKIE";"sierpień";"herbata czarna. liściasta - za 100g";"cena";"2007";2.02;"zł";"";
0600000;"LUBELSKIE";"sierpień";"herbata czarna. liściasta - za 100g";"cena";"2008";2.50;"zł";"";
0600000;"LUBELSKIE";"sierpień";"herbata czarna. liściasta - za 100g";"cena";"2009";2.85;"zł";"";
0600000;"LUBELSKIE";"sierpień";"herbata czarna. liściasta - za 100g";"cena";"2010";3.03;"zł";"";
0600000;"LUBELSKIE";"sierpień";"herbata czarna. liściasta - za 100g";"cena";"2011";3.12;"zł";"";
0600000;"LUBELSKIE";"sierpień";"herbata czarna. liściasta - za 100g";"cena";"2012";3.15;"zł";"";
0600000;"LUBELSKIE";"sierpień";"herbata czarna. liściasta - za 100g";"cena";"2013";3.27;"zł";"";
0600000;"LUBELSKIE";"sierpień";"herbata czarna. liściasta - za 100g";"cena";"2014";3.42;"zł";"";
0600000;"LUBELSKIE";"sierpień";"herbata czarna. liściasta - za 100g";"cena";"2015";3.35;"zł";"";
0600000;"LUBELSKIE";"sierpień";"herbata czarna. liściasta - za 100g";"cena";"2016";4.29;"zł";"";
0600000;"LUBELSKIE";"sierpień";"herbata czarna. liściasta - za 100g";"cena";"2017";4.53;"zł";"";
0600000;"LUBELSKIE";"sierpień";"herbata czarna. liściasta - za 100g";"cena";"2018";4.49;"zł";"";
0600000;"LUBELSKIE";"sierpień";"herbata czarna. liściasta - za 100g";"cena";"2019";7.41;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2006";16.35;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2007";16.36;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2008";17.04;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2009";18.42;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2010";19.04;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2011";19.57;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2012";21.29;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2013";22.52;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2014";24.00;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2015";24.64;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2016";25.26;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2017";24.71;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2018";24.15;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2019";24.13;"zł";"";
0600000;"LUBELSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2006";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2007";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2008";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2009";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2010";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2011";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2012";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2013";5.56;"zł";"";
0600000;"LUBELSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2014";5.32;"zł";"";
0600000;"LUBELSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2015";4.47;"zł";"";
0600000;"LUBELSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2016";4.09;"zł";"";
0600000;"LUBELSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2017";4.32;"zł";"";
0600000;"LUBELSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2018";5.03;"zł";"";
0600000;"LUBELSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2019";5.09;"zł";"";
0600000;"LUBELSKIE";"sierpień";"bilet do kina";"cena";"2006";12.92;"zł";"";
0600000;"LUBELSKIE";"sierpień";"bilet do kina";"cena";"2007";13.00;"zł";"";
0600000;"LUBELSKIE";"sierpień";"bilet do kina";"cena";"2008";13.17;"zł";"";
0600000;"LUBELSKIE";"sierpień";"bilet do kina";"cena";"2009";13.45;"zł";"";
0600000;"LUBELSKIE";"sierpień";"bilet do kina";"cena";"2010";13.82;"zł";"";
0600000;"LUBELSKIE";"sierpień";"bilet do kina";"cena";"2011";14.08;"zł";"";
0600000;"LUBELSKIE";"sierpień";"bilet do kina";"cena";"2012";14.73;"zł";"";
0600000;"LUBELSKIE";"sierpień";"bilet do kina";"cena";"2013";15.18;"zł";"";
0600000;"LUBELSKIE";"sierpień";"bilet do kina";"cena";"2014";16.70;"zł";"";
0600000;"LUBELSKIE";"sierpień";"bilet do kina";"cena";"2015";17.11;"zł";"";
0600000;"LUBELSKIE";"sierpień";"bilet do kina";"cena";"2016";17.09;"zł";"";
0600000;"LUBELSKIE";"sierpień";"bilet do kina";"cena";"2017";17.17;"zł";"";
0600000;"LUBELSKIE";"sierpień";"bilet do kina";"cena";"2018";17.04;"zł";"";
0600000;"LUBELSKIE";"sierpień";"bilet do kina";"cena";"2019";18.00;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2006";1.67;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2007";1.62;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2008";1.68;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2009";1.96;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2010";1.98;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2011";2.07;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2012";2.23;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2013";2.20;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2014";2.15;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2015";1.99;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2016";2.07;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2017";2.15;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2018";;"zł";"";
0600000;"LUBELSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2019";;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2006";0.00;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2007";0.00;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2008";0.00;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2009";0.00;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2010";0.00;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2011";0.00;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2012";0.00;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2013";0.00;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2014";0.00;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2015";0.00;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2016";0.00;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2017";0.00;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2018";0.00;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2019";0.00;"zł";"x";
0600000;"LUBELSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2006";1.63;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2007";1.90;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2008";2.15;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2009";2.19;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2010";2.13;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2011";2.46;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2012";2.53;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2013";2.55;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2014";2.55;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2015";2.38;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2016";2.30;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2017";2.41;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2018";2.58;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2019";2.64;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2006";;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2007";;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2008";;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2009";;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2010";;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2011";;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2012";;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2013";;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2014";;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2015";;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2016";;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2017";;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2018";;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0.66;"zł";"";
